"Year","County","Ag.District","cows_total_weight","Dairy_cows_total_poop_lb","Dairy_cows_total_N","Dairy_cows_total_P","Dairy_cows_total_K","feed_cows_total_weight","feed_cows_total_poop_lb","feed_cows_total_N","feed_cows_total_P","feed_cows_total_K","Hogs_total_weight","Hogs_total_poop_lb","Hogs_total_N","Hogs_total_P","Hogs_total_K","Turkey_total_weight","Turkey_total_poop_lb","Turkey_total_N","Turkey_total_P","Turkey_total_K"
2012,"CROW WING","EAST CENTRAL",14840000,591480000,3854160,1984320,2175120,1538900,27196560,201456,60436.8,125910,92100,1635696,18788.4,663.12,9946.8,810,13705.2,227.448,148.716,99.144
2012,"DAKOTA","SOUTHEAST",46900000,1869300000,12180600,6271200,6874200,11675400,206336160,1528416,458524.8,955260,9804900,174135024,2000199.6,70595.28,1058929.2,0,0,0,0,0
2012,"DODGE","SOUTHEAST",30100000,1199700000,7817400,4024800,4411800,4327400,76476960,566496,169948.8,354060,49162200,873120672,10029088.8,353967.84,5309517.6,2620500,44338860,735836.4,481123.8,320749.2
2012,"DOUGLAS","WEST CENTRAL",37800000,1506600000,9817200,5054400,5540400,7536100,133183440,986544,295963.2,616590,359400,6382944,73317.6,2587.68,38815.2,90,1522.8,25.272,16.524,11.016
2012,"FARIBAULT","SOUTH CENTRAL",20020000,797940000,5199480,2676960,2934360,5042400,89112960,660096,198028.8,412560,74927700,1330715952,15285250.8,539479.44,8092191.6,0,0,0,0,0
2012,"FILLMORE","SOUTHEAST",9.8e+07,3.906e+09,25452000,13104000,14364000,12923900,228400560,1691856,507556.8,1057410,41033400,728753184,8370813.6,295440.48,4431607.2,0,0,0,0,0
2012,"FREEBORN","SOUTH CENTRAL",2.1e+07,8.37e+08,5454000,2808000,3078000,9720700,171791280,1272528,381758.4,795330,97451100,1730731536,19880024.4,701647.92,10524718.8,493030,8342067.6,138442.824,90520.308,60346.872
2012,"GOODHUE","SOUTHEAST",9.1e+07,3.627e+09,23634000,12168000,13338000,12864500,227350800,1684080,505224,1052550,43141200,766187712,8800804.8,310616.64,4659249.6,3027670,51228176.4,850169.736,555880.212,370586.808
2012,"GRANT","WEST CENTRAL",7140000,284580000,1854360,954720,1046520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"HENNEPIN","EAST CENTRAL",10080000,401760000,2617920,1347840,1477440,3521100,62227440,460944,138283.2,288090,25800,458208,5263.2,185.76,2786.4,0,0,0,0,0
2012,"HOUSTON","SOUTHEAST",64400000,2566800000,16725600,8611200,9439200,5638600,99649440,738144,221443.2,461340,6728400,119496384,1372593.6,48444.48,726667.2,0,0,0,0,0
2012,"HUBBARD","NORTH CENTRAL",9660000,385020000,2508840,1291680,1415880,146300,2585520,19152,5745.6,11970,54300,964368,11077.2,390.96,5864.4,120,2030.4,33.696,22.032,14.688
2012,"ISANTI","EAST CENTRAL",8820000,351540000,2290680,1179360,1292760,1245200,22006080,163008,48902.4,101880,831300,14763888,169585.2,5985.36,89780.4,0,0,0,0,0
2012,"ITASCA","NORTH CENTRAL",8400000,334800000,2181600,1123200,1231200,206800,3654720,27072,8121.6,16920,56100,996336,11444.4,403.92,6058.8,0,0,0,0,0
2012,"JACKSON","SOUTHWEST",20020000,797940000,5199480,2676960,2934360,6871700,121441680,899568,269870.4,562230,73784100,1310405616,15051956.4,531245.52,7968682.8,280,4737.6,78.624,51.408,34.272
2012,"KANABEC","EAST CENTRAL",21280000,848160000,5526720,2845440,3119040,658900,11644560,86256,25876.8,53910,48000,852480,9792,345.6,5184,4700,79524,1319.76,862.92,575.28
2012,"KANDIYOHI","CENTRAL",39200000,1562400000,10180800,5241600,5745600,2742300,48463920,358992,107697.6,224370,25974900,461314224,5298879.6,187019.28,2805289.2,25574320,432717494.4,7181269.056,4695445.152,3130296.768
2012,"KITTSON","NORTHWEST",16660000,664020000,4326840,2227680,2441880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"KOOCHICHING","NORTH CENTRAL",5740000,228780000,1490760,767520,841320,0,0,0,0,0,15600,277056,3182.4,112.32,1684.8,0,0,0,0,0
2012,"LAC QUI PARLE","WEST CENTRAL",21420000,853740000,5563080,2864160,3139560,4957700,87616080,649008,194702.4,405630,29252400,519522624,5967489.6,210617.28,3159259.2,0,0,0,0,0
2012,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,9600,170496,1958.4,69.12,1036.8,180,3045.6,50.544,33.048,22.032
2012,"LE SUEUR","SOUTH CENTRAL",27720000,1104840000,7199280,3706560,4062960,9100300,160827120,1191312,357393.6,744570,40706100,722940336,8304044.4,293083.92,4396258.8,710460,12020983.2,199497.168,130440.456,86960.304
2012,"LINCOLN","SOUTHWEST",3.5e+07,1.395e+09,9090000,4680000,5130000,7888100,139404240,1032624,309787.2,645390,28011300,497480688,5714305.2,201681.36,3025220.4,0,0,0,0,0
2012,"LYON","SOUTHWEST",89600000,3571200000,23270400,11980800,13132800,35370500,625093200,4630320,1389096,2893950,47622600,845777376,9715010.4,342882.72,5143240.8,6433330,108851943.6,1806479.064,1181159.388,787439.592
2012,"MAHNOMEN","NORTHWEST",9380000,373860000,2436120,1254240,1374840,1458600,25777440,190944,57283.2,119340,72900,1294704,14871.6,524.88,7873.2,0,0,0,0,0
2012,"MARSHALL","NORTHWEST",15960000,636120000,4145040,2134080,2339280,291500,5151600,38160,11448,23850,18600,330336,3794.4,133.92,2008.8,0,0,0,0,0
2012,"MARTIN","SOUTH CENTRAL",29400000,1171800000,7635600,3931200,4309200,6702300,118447920,877392,263217.6,548370,243668700,4327556112,49708414.8,1754414.64,26316219.6,694040,11743156.8,194886.432,127425.744,84950.496
2012,"MCLEOD","CENTRAL",37800000,1506600000,9817200,5054400,5540400,6660500,117709200,871920,261576,544950,2792400,49593024,569649.6,20105.28,301579.2,310,5245.2,87.048,56.916,37.944
2012,"MEEKER","CENTRAL",37800000,1506600000,9817200,5054400,5540400,7738500,136760400,1013040,303912,633150,4356600,77373216,888746.4,31367.52,470512.8,0,0,0,0,0
2012,"MILLE LACS","EAST CENTRAL",26320000,1049040000,6835680,3519360,3857760,521400,9214560,68256,20476.8,42660,138600,2461536,28274.4,997.92,14968.8,340,5752.8,95.472,62.424,41.616
2012,"MORRISON","CENTRAL",117600000,4687200000,30542400,15724800,17236800,9312600,164579040,1219104,365731.2,761940,23361300,414896688,4765705.2,168201.36,2523020.4,11173000,189047160,3137378.4,2051362.8,1367575.2
2012,"MOWER","SOUTHEAST",40600000,1618200000,10544400,5428800,5950800,10463200,184913280,1369728,410918.4,856080,99285000,1763301600,20254140,714852,10722780,0,0,0,0,0
2012,"MURRAY","SOUTHWEST",64400000,2566800000,16725600,8611200,9439200,22179300,391968720,2903472,871041.6,1814670,42179700,749111472,8604658.8,303693.84,4555407.6,0,0,0,0,0
2012,"NICOLLET","SOUTH CENTRAL",33600000,1339200000,8726400,4492800,4924800,6839800,120877920,895392,268617.6,559620,80499000,1429662240,16421796,579592.8,8693892,0,0,0,0,0
2012,"NOBLES","SOUTHWEST",102200000,4073400000,26542800,13665600,14979600,42277400,747156960,5534496,1660348.8,3459060,97103700,1724561712,19809154.8,699146.64,10487199.6,0,0,0,0,0
2012,"NORMAN","NORTHWEST",9940000,396180000,2581560,1329120,1456920,830500,14677200,108720,32616,67950,2121000,37668960,432684,15271.2,229068,0,0,0,0,0
2012,"OLMSTED","SOUTHEAST",57400000,2287800000,14907600,7675200,8413200,9957200,175970880,1303488,391046.4,814680,13590000,241358400,2772360,97848,1467720,0,0,0,0,0
2012,"OTTER TAIL","WEST CENTRAL",1.19e+08,4.743e+09,30906000,15912000,17442000,8901200,157308480,1165248,349574.4,728280,10664100,189394416,2175476.4,76781.52,1151722.8,15058190,254784574.8,4228339.752,2764683.684,1843122.456
2012,"PENNINGTON","NORTHWEST",11760000,468720000,3054240,1572480,1723680,160600,2838240,21024,6307.2,13140,0,0,0,0,0,0,0,0,0,0
2012,"PINE","EAST CENTRAL",39200000,1562400000,10180800,5241600,5745600,1890900,33417360,247536,74260.8,154710,79500,1411920,16218,572.4,8586,650,10998,182.52,119.34,79.56
2012,"PIPESTONE","SOUTHWEST",66500000,2650500000,17271000,8892000,9747000,20036500,354099600,2622960,786888,1639350,80129100,1423092816,16346336.4,576929.52,8653942.8,0,0,0,0,0
2012,"POLK","NORTHWEST",22820000,909540000,5926680,3051360,3344760,557700,9856080,73008,21902.4,45630,5291100,93969936,1079384.4,38095.92,571438.8,0,0,0,0,0
2012,"POPE","WEST CENTRAL",41300000,1646100000,10726200,5522400,6053400,4041400,71422560,529056,158716.8,330660,23073900,409792464,4707075.6,166132.08,2491981.2,0,0,0,0,0
2012,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"RED LAKE","NORTHWEST",12320000,491040000,3199680,1647360,1805760,1441000,25466400,188640,56592,117900,0,0,0,0,0,0,0,0,0,0
2012,"REDWOOD","SOUTHWEST",54600000,2176200000,14180400,7300800,8002800,17166600,303380640,2247264,674179.2,1404540,53932800,957846528,11002291.2,388316.16,5824742.4,3365060,56936815.2,944908.848,617825.016,411883.344
2012,"RENVILLE","CENTRAL",40600000,1618200000,10544400,5428800,5950800,18319400,323753760,2398176,719452.8,1498860,84282900,1496864304,17193711.6,606836.88,9102553.2,791620,13394210.4,222286.896,145341.432,96894.288
2012,"RICE","SOUTH CENTRAL",31500000,1255500000,8181000,4212000,4617000,1875500,33145200,245520,73656,153450,18685500,331854480,3811842,134535.6,2018034,5061090,85633642.8,1421154.072,929216.124,619477.416
2012,"ROCK","SOUTHWEST",102200000,4073400000,26542800,13665600,14979600,40503100,715800240,5302224,1590667.2,3313890,87430500,1552765680,17835822,629499.6,9442494,1020,17258.4,286.416,187.272,124.848
2012,"ROSEAU","NORTHWEST",24360000,970920000,6326640,3257280,3570480,733700,12966480,96048,28814.4,60030,2558700,45442512,521974.8,18422.64,276339.6,2386680,40382625.6,670179.744,438194.448,292129.632
2012,"SCOTT","CENTRAL",24780000,987660000,6435720,3313440,3632040,5593500,98852400,732240,219672,457650,4646100,82514736,947804.4,33451.92,501778.8,2260,38239.2,634.608,414.936,276.624
2012,"SHERBURNE","CENTRAL",13300000,530100000,3454200,1778400,1949400,6908000,122083200,904320,271296,565200,2590500,46007280,528462,18651.6,279774,740,12520.8,207.792,135.864,90.576
2012,"SIBLEY","CENTRAL",42700000,1701900000,11089800,5709600,6258600,10891100,192475440,1425744,427723.2,891090,31571400,560708064,6440565.6,227314.08,3409711.2,690,11674.8,193.752,126.684,84.456
2012,"ST. LOUIS","NORTHEAST",14140000,563580000,3672360,1890720,2072520,0,0,0,0,0,112800,2003328,23011.2,812.16,12182.4,3420,57866.4,960.336,627.912,418.608
2012,"STEARNS","CENTRAL",3.15e+08,1.2555e+10,81810000,42120000,46170000,45005400,795368160,5891616,1767484.8,3682260,32820600,582893856,6695402.4,236308.32,3544624.8,24371740,412369840.8,6843584.592,4474651.464,2983100.976
2012,"STEELE","SOUTH CENTRAL",21280000,848160000,5526720,2845440,3119040,745800,13180320,97632,29289.6,61020,50331900,893894544,10267707.6,362389.68,5435845.2,4164870,70469600.4,1169495.496,764670.132,509780.088
2012,"STEVENS","WEST CENTRAL",71400000,2845800000,18543600,9547200,10465200,13028400,230247360,1705536,511660.8,1065960,56059500,995616720,11436138,403628.4,6054426,0,0,0,0,0
2012,"SWIFT","WEST CENTRAL",25900000,1032300000,6726600,3463200,3796200,4258100,75252240,557424,167227.2,348390,3934800,69882048,802699.2,28330.56,424958.4,19429200,328742064,5455719.36,3567201.12,2378134.08
2012,"TODD","CENTRAL",85400000,3403800000,22179600,11419200,12517200,5145800,90940320,673632,202089.6,421020,4131300,73371888,842785.2,29745.36,446180.4,19912950,336927114,5591556.36,3656017.62,2437345.08
2012,"TRAVERSE","WEST CENTRAL",7e+06,2.79e+08,1818000,936000,1026000,2049300,36216720,268272,80481.6,167670,5089800,90394848,1038319.2,36646.56,549698.4,0,0,0,0,0
2012,"WABASHA","SOUTHEAST",8.4e+07,3.348e+09,21816000,11232000,12312000,7533900,133144560,986256,295876.8,616410,2655300,47158128,541681.2,19118.16,286772.4,220,3722.4,61.776,40.392,26.928
2012,"WADENA","CENTRAL",24780000,987660000,6435720,3313440,3632040,0,0,0,0,0,1860600,33044256,379562.4,13396.32,200944.8,528050,8934606,148276.44,96949.98,64633.32
2012,"WASECA","SOUTH CENTRAL",20580000,820260000,5344920,2751840,3016440,6075300,107367120,795312,238593.6,497070,73199400,1300021344,14932677.6,527035.68,7905535.2,1238570,20956604.4,347790.456,227401.452,151600.968
2012,"WASHINGTON","EAST CENTRAL",9380000,373860000,2436120,1254240,1374840,502700,8884080,65808,19742.4,41130,55200,980352,11260.8,397.44,5961.6,0,0,0,0,0
2012,"WATONWAN","SOUTH CENTRAL",14560000,580320000,3781440,1946880,2134080,0,0,0,0,0,55085400,978316704,11237421.6,396614.88,5949223.2,0,0,0,0,0
2012,"WILKIN","WEST CENTRAL",3500000,139500000,909000,468000,513000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"WINONA","SOUTHEAST",114800000,4575600000,29815200,15350400,16826400,8669100,153206640,1134864,340459.2,709290,11080500,196789680,2260422,79779.6,1196694,0,0,0,0,0
2012,"WRIGHT","CENTRAL",49700000,1980900000,12907800,6645600,7284600,10310300,182211120,1349712,404913.6,843570,1445700,25675632,294922.8,10409.04,156135.6,0,0,0,0,0
2012,"YELLOW MEDICINE","WEST CENTRAL",32200000,1283400000,8362800,4305600,4719600,11966900,211487760,1566576,469972.8,979110,36077100,640729296,7359728.4,259755.12,3896326.8,2030280,34352337.6,570102.624,372759.408,248506.272
2013,"AITKIN","EAST CENTRAL",14560000,580320000,3781440,1946880,2134080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ANOKA","EAST CENTRAL",2240000,89280000,581760,299520,328320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"BECKER","NORTHWEST",44800000,1785600000,11635200,5990400,6566400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"BELTRAMI","NORTH CENTRAL",23520000,937440000,6108480,3144960,3447360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"BENTON","CENTRAL",4.9e+07,1.953e+09,12726000,6552000,7182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"BIG STONE","WEST CENTRAL",6440000,256680000,1672560,861120,943920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"BLUE EARTH","SOUTH CENTRAL",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"BROWN","SOUTH CENTRAL",56700000,2259900000,14725800,7581600,8310600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CARLTON","EAST CENTRAL",14700000,585900000,3817800,1965600,2154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CARVER","CENTRAL",32200000,1283400000,8362800,4305600,4719600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CASS","NORTH CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CHIPPEWA","WEST CENTRAL",36400000,1450800000,9453600,4867200,5335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CHISAGO","EAST CENTRAL",14140000,563580000,3672360,1890720,2072520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CLAY","NORTHWEST",14700000,585900000,3817800,1965600,2154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CLEARWATER","NORTHWEST",25760000,1026720000,6690240,3444480,3775680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"COTTONWOOD","SOUTHWEST",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CROW WING","EAST CENTRAL",13860000,552420000,3599640,1853280,2031480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"DAKOTA","SOUTHEAST",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"DODGE","SOUTHEAST",27580000,1099260000,7162920,3687840,4042440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"DOUGLAS","WEST CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"FARIBAULT","SOUTH CENTRAL",16100000,641700000,4181400,2152800,2359800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"FILLMORE","SOUTHEAST",106400000,4240800000,27633600,14227200,15595200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"FREEBORN","SOUTH CENTRAL",24220000,965340000,6290280,3238560,3549960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"GOODHUE","SOUTHEAST",82600000,3292200000,21452400,11044800,12106800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"GRANT","WEST CENTRAL",6160000,245520000,1599840,823680,902880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HENNEPIN","EAST CENTRAL",11900000,474300000,3090600,1591200,1744200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HOUSTON","SOUTHEAST",65800000,2622600000,17089200,8798400,9644400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HUBBARD","NORTH CENTRAL",8400000,334800000,2181600,1123200,1231200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ISANTI","EAST CENTRAL",13160000,524520000,3417840,1759680,1928880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ITASCA","NORTH CENTRAL",10500000,418500000,2727000,1404000,1539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"JACKSON","SOUTHWEST",14700000,585900000,3817800,1965600,2154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"KANABEC","EAST CENTRAL",19180000,764460000,4981320,2564640,2811240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"KANDIYOHI","CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"KITTSON","NORTHWEST",16100000,641700000,4181400,2152800,2359800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"KOOCHICHING","NORTH CENTRAL",5040000,200880000,1308960,673920,738720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LAC QUI PARLE","WEST CENTRAL",20160000,803520000,5235840,2695680,2954880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LE SUEUR","SOUTH CENTRAL",28700000,1143900000,7453800,3837600,4206600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LINCOLN","SOUTHWEST",30100000,1199700000,7817400,4024800,4411800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LYON","SOUTHWEST",75600000,3013200000,19634400,10108800,11080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MAHNOMEN","NORTHWEST",8960000,357120000,2327040,1198080,1313280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MARSHALL","NORTHWEST",11340000,451980000,2945160,1516320,1662120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MARTIN","SOUTH CENTRAL",18200000,725400000,4726800,2433600,2667600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MCLEOD","CENTRAL",42700000,1701900000,11089800,5709600,6258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MEEKER","CENTRAL",4.9e+07,1.953e+09,12726000,6552000,7182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MILLE LACS","EAST CENTRAL",23800000,948600000,6181200,3182400,3488400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MORRISON","CENTRAL",131600000,5245200000,34178400,17596800,19288800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MOWER","SOUTHEAST",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MURRAY","SOUTHWEST",67900000,2706300000,17634600,9079200,9952200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NICOLLET","SOUTH CENTRAL",41300000,1646100000,10726200,5522400,6053400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NOBLES","SOUTHWEST",110600000,4408200000,28724400,14788800,16210800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORMAN","NORTHWEST",9520000,379440000,2472480,1272960,1395360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"OLMSTED","SOUTHEAST",60200000,2399400000,15634800,8049600,8823600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"OTTER TAIL","WEST CENTRAL",130200000,5189400000,33814800,17409600,19083600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"PENNINGTON","NORTHWEST",14700000,585900000,3817800,1965600,2154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"PINE","EAST CENTRAL",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"PIPESTONE","SOUTHWEST",75600000,3013200000,19634400,10108800,11080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"POLK","NORTHWEST",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"POPE","WEST CENTRAL",35700000,1422900000,9271800,4773600,5232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"RED LAKE","NORTHWEST",14420000,574740000,3745080,1928160,2113560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"REDWOOD","SOUTHWEST",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"RENVILLE","CENTRAL",46200000,1841400000,11998800,6177600,6771600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"RICE","SOUTH CENTRAL",33600000,1339200000,8726400,4492800,4924800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ROCK","SOUTHWEST",99400000,3961800000,25815600,13291200,14569200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ROSEAU","NORTHWEST",23240000,926280000,6035760,3107520,3406320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SCOTT","CENTRAL",31500000,1255500000,8181000,4212000,4617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SHERBURNE","CENTRAL",14140000,563580000,3672360,1890720,2072520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SIBLEY","CENTRAL",45500000,1813500000,11817000,6084000,6669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ST. LOUIS","NORTHEAST",14280000,569160000,3708720,1909440,2093040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"STEARNS","CENTRAL",3.36e+08,1.3392e+10,87264000,44928000,49248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"STEELE","SOUTH CENTRAL",14840000,591480000,3854160,1984320,2175120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"STEVENS","WEST CENTRAL",81200000,3236400000,21088800,10857600,11901600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SWIFT","WEST CENTRAL",22120000,881640000,5744880,2957760,3242160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"TODD","CENTRAL",9.8e+07,3.906e+09,25452000,13104000,14364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"TRAVERSE","WEST CENTRAL",8120000,323640000,2108880,1085760,1190160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WABASHA","SOUTHEAST",95200000,3794400000,24724800,12729600,13953600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WADENA","CENTRAL",24780000,987660000,6435720,3313440,3632040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WASECA","SOUTH CENTRAL",24920000,993240000,6472080,3332160,3652560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WASHINGTON","EAST CENTRAL",9520000,379440000,2472480,1272960,1395360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WATONWAN","SOUTH CENTRAL",11480000,457560000,2981520,1535040,1682640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WILKIN","WEST CENTRAL",4340000,172980000,1127160,580320,636120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WINONA","SOUTHEAST",114800000,4575600000,29815200,15350400,16826400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WRIGHT","CENTRAL",5.6e+07,2.232e+09,14544000,7488000,8208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"YELLOW MEDICINE","WEST CENTRAL",37800000,1506600000,9817200,5054400,5540400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"AITKIN","EAST CENTRAL",13860000,552420000,3599640,1853280,2031480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ANOKA","EAST CENTRAL",2100000,83700000,545400,280800,307800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"BECKER","NORTHWEST",42700000,1701900000,11089800,5709600,6258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"BELTRAMI","NORTH CENTRAL",22400000,892800000,5817600,2995200,3283200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"BENTON","CENTRAL",46900000,1869300000,12180600,6271200,6874200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"BIG STONE","WEST CENTRAL",6300000,251100000,1636200,842400,923400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"BLUE EARTH","SOUTH CENTRAL",16100000,641700000,4181400,2152800,2359800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"BROWN","SOUTH CENTRAL",53900000,2148300000,13998600,7207200,7900200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CARLTON","EAST CENTRAL",1.4e+07,5.58e+08,3636000,1872000,2052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CARVER","CENTRAL",30100000,1199700000,7817400,4024800,4411800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CASS","NORTH CENTRAL",37100000,1478700000,9635400,4960800,5437800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CHIPPEWA","WEST CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
